DatePQ,Average Birth Rate,Year,Month Name,Day,Day Name,Month Number,Day of the week Number
6-Oct-12,8333,2012,October,6,Saturday,10,6
13-Oct-12,8153,2012,October,13,Saturday,10,6
20-Oct-12,8365,2012,October,20,Saturday,10,6
27-Oct-12,8127,2012,October,27,Saturday,10,6
5-Oct-13,8593,2013,October,5,Saturday,10,6
12-Oct-13,8223,2013,October,12,Saturday,10,6
19-Oct-13,7995,2013,October,19,Saturday,10,6
26-Oct-13,8077,2013,October,26,Saturday,10,6
4-Oct-14,8425,2014,October,4,Saturday,10,6
11-Oct-14,8262,2014,October,11,Saturday,10,6
18-Oct-14,8305,2014,October,18,Saturday,10,6
25-Oct-14,8256,2014,October,25,Saturday,10,6
1-Oct-94,9351,1994,October,1,Saturday,10,6
8-Oct-94,8981,1994,October,8,Saturday,10,6
15-Oct-94,9077,1994,October,15,Saturday,10,6
22-Oct-94,9086,1994,October,22,Saturday,10,6
29-Oct-94,8855,1994,October,29,Saturday,10,6
7-Oct-95,9048,1995,October,7,Saturday,10,6
14-Oct-95,8920,1995,October,14,Saturday,10,6
21-Oct-95,8673,1995,October,21,Saturday,10,6
28-Oct-95,8633,1995,October,28,Saturday,10,6
5-Oct-96,8900,1996,October,5,Saturday,10,6
12-Oct-96,8710,1996,October,12,Saturday,10,6
19-Oct-96,8459,1996,October,19,Saturday,10,6
26-Oct-96,8695,1996,October,26,Saturday,10,6
4-Oct-97,8787,1997,October,4,Saturday,10,6
11-Oct-97,8489,1997,October,11,Saturday,10,6
18-Oct-97,8393,1997,October,18,Saturday,10,6
25-Oct-97,8438,1997,October,25,Saturday,10,6
3-Oct-98,8895,1998,October,3,Saturday,10,6
10-Oct-98,8610,1998,October,10,Saturday,10,6
17-Oct-98,8475,1998,October,17,Saturday,10,6
24-Oct-98,8447,1998,October,24,Saturday,10,6
31-Oct-98,8164,1998,October,31,Saturday,10,6
2-Oct-99,9099,1999,October,2,Saturday,10,6
9-Oct-99,8804,1999,October,9,Saturday,10,6
16-Oct-99,8594,1999,October,16,Saturday,10,6
23-Oct-99,8404,1999,October,23,Saturday,10,6
30-Oct-99,8488,1999,October,30,Saturday,10,6
2-Dec-00,8768,2000,December,2,Saturday,12,6
9-Dec-00,8744,2000,December,9,Saturday,12,6
16-Dec-00,9082.5,2000,December,16,Saturday,12,6
23-Dec-00,8389,2000,December,23,Saturday,12,6
30-Dec-00,9291,2000,December,30,Saturday,12,6
1-Dec-01,8146.5,2001,December,1,Saturday,12,6
8-Dec-01,8280.5,2001,December,8,Saturday,12,6
15-Dec-01,8531,2001,December,15,Saturday,12,6
22-Dec-01,8970.5,2001,December,22,Saturday,12,6
29-Dec-01,9464,2001,December,29,Saturday,12,6
7-Dec-02,8437.5,2002,December,7,Saturday,12,6
14-Dec-02,8347,2002,December,14,Saturday,12,6
21-Dec-02,9013,2002,December,21,Saturday,12,6
28-Dec-02,9033.5,2002,December,28,Saturday,12,6
6-Dec-03,8189.5,2003,December,6,Saturday,12,6
13-Dec-03,8226.5,2003,December,13,Saturday,12,6
20-Dec-03,8874,2003,December,20,Saturday,12,6
27-Dec-03,8715.5,2003,December,27,Saturday,12,6
4-Dec-04,8616,2004,December,4,Saturday,12,6
11-Dec-04,8550,2004,December,11,Saturday,12,6
18-Dec-04,8623,2004,December,18,Saturday,12,6
25-Dec-04,6259,2004,December,25,Saturday,12,6
3-Dec-05,8241,2005,December,3,Saturday,12,6
10-Dec-05,8401,2005,December,10,Saturday,12,6
17-Dec-05,8701,2005,December,17,Saturday,12,6
24-Dec-05,7256,2005,December,24,Saturday,12,6
31-Dec-05,8635,2005,December,31,Saturday,12,6
2-Dec-06,8740,2006,December,2,Saturday,12,6
9-Dec-06,8769,2006,December,9,Saturday,12,6
16-Dec-06,9012,2006,December,16,Saturday,12,6
23-Dec-06,8318,2006,December,23,Saturday,12,6
30-Dec-06,9498,2006,December,30,Saturday,12,6
1-Dec-07,8761,2007,December,1,Saturday,12,6
8-Dec-07,8676,2007,December,8,Saturday,12,6
15-Dec-07,8654,2007,December,15,Saturday,12,6
22-Dec-07,9194,2007,December,22,Saturday,12,6
29-Dec-07,9961,2007,December,29,Saturday,12,6
6-Dec-08,8422,2008,December,6,Saturday,12,6
13-Dec-08,8436,2008,December,13,Saturday,12,6
20-Dec-08,8665,2008,December,20,Saturday,12,6
27-Dec-08,8728,2008,December,27,Saturday,12,6
5-Dec-09,7855,2009,December,5,Saturday,12,6
12-Dec-09,8082,2009,December,12,Saturday,12,6
19-Dec-09,8436,2009,December,19,Saturday,12,6
26-Dec-09,7172,2009,December,26,Saturday,12,6
4-Dec-10,7881,2010,December,4,Saturday,12,6
11-Dec-10,8142,2010,December,11,Saturday,12,6
18-Dec-10,8470,2010,December,18,Saturday,12,6
25-Dec-10,6159,2010,December,25,Saturday,12,6
3-Dec-11,7895,2011,December,3,Saturday,12,6
10-Dec-11,7658,2011,December,10,Saturday,12,6
17-Dec-11,7941,2011,December,17,Saturday,12,6
24-Dec-11,6688,2011,December,24,Saturday,12,6
31-Dec-11,8035,2011,December,31,Saturday,12,6
1-Dec-12,8248,2012,December,1,Saturday,12,6
8-Dec-12,7995,2012,December,8,Saturday,12,6
15-Dec-12,7913,2012,December,15,Saturday,12,6
22-Dec-12,8396,2012,December,22,Saturday,12,6
29-Dec-12,9030,2012,December,29,Saturday,12,6
7-Dec-13,8068,2013,December,7,Saturday,12,6
14-Dec-13,8163,2013,December,14,Saturday,12,6
21-Dec-13,8836,2013,December,21,Saturday,12,6
28-Dec-13,9203,2013,December,28,Saturday,12,6
6-Dec-14,8280,2014,December,6,Saturday,12,6
13-Dec-14,8596,2014,December,13,Saturday,12,6
20-Dec-14,8465,2014,December,20,Saturday,12,6
27-Dec-14,8656,2014,December,27,Saturday,12,6
3-Dec-94,8585,1994,December,3,Saturday,12,6
10-Dec-94,8461,1994,December,10,Saturday,12,6
17-Dec-94,8726,1994,December,17,Saturday,12,6
24-Dec-94,7898,1994,December,24,Saturday,12,6
31-Dec-94,8809,1994,December,31,Saturday,12,6
2-Dec-95,8429,1995,December,2,Saturday,12,6
9-Dec-95,8201,1995,December,9,Saturday,12,6
16-Dec-95,8509,1995,December,16,Saturday,12,6
23-Dec-95,8058,1995,December,23,Saturday,12,6
30-Dec-95,9093,1995,December,30,Saturday,12,6
7-Dec-96,8505,1996,December,7,Saturday,12,6
14-Dec-96,8618,1996,December,14,Saturday,12,6
21-Dec-96,8684,1996,December,21,Saturday,12,6
28-Dec-96,9103,1996,December,28,Saturday,12,6
6-Dec-97,8316,1997,December,6,Saturday,12,6
13-Dec-97,8178,1997,December,13,Saturday,12,6
20-Dec-97,8997,1997,December,20,Saturday,12,6
27-Dec-97,8679,1997,December,27,Saturday,12,6
5-Dec-98,8368,1998,December,5,Saturday,12,6
12-Dec-98,8418,1998,December,12,Saturday,12,6
19-Dec-98,8804,1998,December,19,Saturday,12,6
26-Dec-98,7735,1998,December,26,Saturday,12,6
4-Dec-99,8333,1999,December,4,Saturday,12,6
11-Dec-99,8442,1999,December,11,Saturday,12,6
18-Dec-99,8979,1999,December,18,Saturday,12,6
25-Dec-99,6674,1999,December,25,Saturday,12,6
1-Apr-00,8313,2000,April,1,Saturday,4,6
8-Apr-00,8663,2000,April,8,Saturday,4,6
15-Apr-00,8802.5,2000,April,15,Saturday,4,6
22-Apr-00,8300,2000,April,22,Saturday,4,6
29-Apr-00,8641.5,2000,April,29,Saturday,4,6
7-Apr-01,8690.5,2001,April,7,Saturday,4,6
14-Apr-01,8182,2001,April,14,Saturday,4,6
21-Apr-01,8760,2001,April,21,Saturday,4,6
28-Apr-01,8524,2001,April,28,Saturday,4,6
6-Apr-02,8246,2002,April,6,Saturday,4,6
13-Apr-02,8396.5,2002,April,13,Saturday,4,6
20-Apr-02,8168.5,2002,April,20,Saturday,4,6
27-Apr-02,8185,2002,April,27,Saturday,4,6
5-Apr-03,8405.5,2003,April,5,Saturday,4,6
12-Apr-03,8448.5,2003,April,12,Saturday,4,6
19-Apr-03,8116,2003,April,19,Saturday,4,6
26-Apr-03,8278,2003,April,26,Saturday,4,6
3-Apr-04,8479,2004,April,3,Saturday,4,6
10-Apr-04,8148,2004,April,10,Saturday,4,6
17-Apr-04,8584,2004,April,17,Saturday,4,6
24-Apr-04,8595,2004,April,24,Saturday,4,6
2-Apr-05,8574,2005,April,2,Saturday,4,6
9-Apr-05,8355,2005,April,9,Saturday,4,6
16-Apr-05,8291,2005,April,16,Saturday,4,6
23-Apr-05,8244,2005,April,23,Saturday,4,6
30-Apr-05,8280,2005,April,30,Saturday,4,6
1-Apr-06,8268,2006,April,1,Saturday,4,6
8-Apr-06,8333,2006,April,8,Saturday,4,6
15-Apr-06,8227,2006,April,15,Saturday,4,6
22-Apr-06,8397,2006,April,22,Saturday,4,6
29-Apr-06,8287,2006,April,29,Saturday,4,6
7-Apr-07,8253,2007,April,7,Saturday,4,6
14-Apr-07,8237,2007,April,14,Saturday,4,6
21-Apr-07,8302,2007,April,21,Saturday,4,6
28-Apr-07,8302,2007,April,28,Saturday,4,6
5-Apr-08,8600,2008,April,5,Saturday,4,6
12-Apr-08,8531,2008,April,12,Saturday,4,6
19-Apr-08,8695,2008,April,19,Saturday,4,6
26-Apr-08,8304,2008,April,26,Saturday,4,6
4-Apr-09,8389,2009,April,4,Saturday,4,6
11-Apr-09,7906,2009,April,11,Saturday,4,6
18-Apr-09,8364,2009,April,18,Saturday,4,6
25-Apr-09,8191,2009,April,25,Saturday,4,6
3-Apr-10,7854,2010,April,3,Saturday,4,6
10-Apr-10,7844,2010,April,10,Saturday,4,6
17-Apr-10,7878,2010,April,17,Saturday,4,6
24-Apr-10,7964,2010,April,24,Saturday,4,6
2-Apr-11,8102,2011,April,2,Saturday,4,6
9-Apr-11,7840,2011,April,9,Saturday,4,6
16-Apr-11,7683,2011,April,16,Saturday,4,6
23-Apr-11,7524,2011,April,23,Saturday,4,6
30-Apr-11,7665,2011,April,30,Saturday,4,6
7-Apr-12,7384,2012,April,7,Saturday,4,6
14-Apr-12,7699,2012,April,14,Saturday,4,6
21-Apr-12,7757,2012,April,21,Saturday,4,6
28-Apr-12,7590,2012,April,28,Saturday,4,6
6-Apr-13,7789,2013,April,6,Saturday,4,6
13-Apr-13,7643,2013,April,13,Saturday,4,6
20-Apr-13,7718,2013,April,20,Saturday,4,6
27-Apr-13,7651,2013,April,27,Saturday,4,6
5-Apr-14,7926,2014,April,5,Saturday,4,6
12-Apr-14,7980,2014,April,12,Saturday,4,6
19-Apr-14,7641,2014,April,19,Saturday,4,6
26-Apr-14,7949,2014,April,26,Saturday,4,6
2-Apr-94,8782,1994,April,2,Saturday,4,6
9-Apr-94,8791,1994,April,9,Saturday,4,6
16-Apr-94,8790,1994,April,16,Saturday,4,6
23-Apr-94,8613,1994,April,23,Saturday,4,6
30-Apr-94,8621,1994,April,30,Saturday,4,6
1-Apr-95,8398,1995,April,1,Saturday,4,6
8-Apr-95,8588,1995,April,8,Saturday,4,6
15-Apr-95,8492,1995,April,15,Saturday,4,6
22-Apr-95,8560,1995,April,22,Saturday,4,6
29-Apr-95,8492,1995,April,29,Saturday,4,6
6-Apr-96,8354,1996,April,6,Saturday,4,6
13-Apr-96,8565,1996,April,13,Saturday,4,6
20-Apr-96,8451,1996,April,20,Saturday,4,6
27-Apr-96,8444,1996,April,27,Saturday,4,6
5-Apr-97,8576,1997,April,5,Saturday,4,6
12-Apr-97,8444,1997,April,12,Saturday,4,6
19-Apr-97,8497,1997,April,19,Saturday,4,6
26-Apr-97,8285,1997,April,26,Saturday,4,6
4-Apr-98,8715,1998,April,4,Saturday,4,6
11-Apr-98,8437,1998,April,11,Saturday,4,6
18-Apr-98,8595,1998,April,18,Saturday,4,6
25-Apr-98,8469,1998,April,25,Saturday,4,6
3-Apr-99,8059,1999,April,3,Saturday,4,6
10-Apr-99,8364,1999,April,10,Saturday,4,6
17-Apr-99,8633,1999,April,17,Saturday,4,6
24-Apr-99,8301,1999,April,24,Saturday,4,6
3-Jun-00,8858,2000,June,3,Saturday,6,6
10-Jun-00,9045,2000,June,10,Saturday,6,6
17-Jun-00,9062,2000,June,17,Saturday,6,6
24-Jun-00,9023,2000,June,24,Saturday,6,6
2-Jun-01,8836.5,2001,June,2,Saturday,6,6
9-Jun-01,8680,2001,June,9,Saturday,6,6
16-Jun-01,8705.5,2001,June,16,Saturday,6,6
23-Jun-01,8378,2001,June,23,Saturday,6,6
30-Jun-01,9171.5,2001,June,30,Saturday,6,6
1-Jun-02,8478.5,2002,June,1,Saturday,6,6
8-Jun-02,8458,2002,June,8,Saturday,6,6
15-Jun-02,8650.5,2002,June,15,Saturday,6,6
22-Jun-02,8626,2002,June,22,Saturday,6,6
29-Jun-02,8917.5,2002,June,29,Saturday,6,6
7-Jun-03,8614.5,2003,June,7,Saturday,6,6
14-Jun-03,8645,2003,June,14,Saturday,6,6
21-Jun-03,8678.5,2003,June,21,Saturday,6,6
28-Jun-03,8788,2003,June,28,Saturday,6,6
5-Jun-04,8706,2004,June,5,Saturday,6,6
12-Jun-04,8581,2004,June,12,Saturday,6,6
19-Jun-04,8492,2004,June,19,Saturday,6,6
26-Jun-04,8786,2004,June,26,Saturday,6,6
4-Jun-05,8686,2005,June,4,Saturday,6,6
11-Jun-05,8621,2005,June,11,Saturday,6,6
18-Jun-05,8573,2005,June,18,Saturday,6,6
25-Jun-05,8737,2005,June,25,Saturday,6,6
3-Jun-06,8878,2006,June,3,Saturday,6,6
10-Jun-06,8619,2006,June,10,Saturday,6,6
17-Jun-06,8892,2006,June,17,Saturday,6,6
24-Jun-06,8740,2006,June,24,Saturday,6,6
2-Jun-07,8977,2007,June,2,Saturday,6,6
9-Jun-07,8810,2007,June,9,Saturday,6,6
16-Jun-07,8967,2007,June,16,Saturday,6,6
23-Jun-07,9105,2007,June,23,Saturday,6,6
30-Jun-07,9016,2007,June,30,Saturday,6,6
7-Jun-08,8708,2008,June,7,Saturday,6,6
14-Jun-08,8603,2008,June,14,Saturday,6,6
21-Jun-08,8857,2008,June,21,Saturday,6,6
28-Jun-08,8991,2008,June,28,Saturday,6,6
6-Jun-09,8428,2009,June,6,Saturday,6,6
13-Jun-09,8376,2009,June,13,Saturday,6,6
20-Jun-09,8603,2009,June,20,Saturday,6,6
27-Jun-09,8474,2009,June,27,Saturday,6,6
5-Jun-10,8260,2010,June,5,Saturday,6,6
12-Jun-10,8011,2010,June,12,Saturday,6,6
19-Jun-10,8085,2010,June,19,Saturday,6,6
26-Jun-10,8294,2010,June,26,Saturday,6,6
4-Jun-11,8398,2011,June,4,Saturday,6,6
11-Jun-11,8091,2011,June,11,Saturday,6,6
18-Jun-11,8498,2011,June,18,Saturday,6,6
25-Jun-11,8351,2011,June,25,Saturday,6,6
2-Jun-12,8040,2012,June,2,Saturday,6,6
9-Jun-12,8293,2012,June,9,Saturday,6,6
16-Jun-12,8213,2012,June,16,Saturday,6,6
23-Jun-12,8141,2012,June,23,Saturday,6,6
30-Jun-12,8323,2012,June,30,Saturday,6,6
1-Jun-13,8320,2013,June,1,Saturday,6,6
8-Jun-13,8184,2013,June,8,Saturday,6,6
15-Jun-13,8235,2013,June,15,Saturday,6,6
22-Jun-13,8301,2013,June,22,Saturday,6,6
29-Jun-13,8325,2013,June,29,Saturday,6,6
7-Jun-14,8164,2014,June,7,Saturday,6,6
14-Jun-14,8199,2014,June,14,Saturday,6,6
21-Jun-14,8299,2014,June,21,Saturday,6,6
28-Jun-14,8441,2014,June,28,Saturday,6,6
4-Jun-94,9182,1994,June,4,Saturday,6,6
11-Jun-94,8618,1994,June,11,Saturday,6,6
18-Jun-94,8907,1994,June,18,Saturday,6,6
25-Jun-94,9047,1994,June,25,Saturday,6,6
3-Jun-95,9069,1995,June,3,Saturday,6,6
10-Jun-95,8719,1995,June,10,Saturday,6,6
17-Jun-95,8821,1995,June,17,Saturday,6,6
24-Jun-95,9065,1995,June,24,Saturday,6,6
1-Jun-96,8866,1996,June,1,Saturday,6,6
8-Jun-96,8739,1996,June,8,Saturday,6,6
15-Jun-96,8783,1996,June,15,Saturday,6,6
22-Jun-96,8946,1996,June,22,Saturday,6,6
29-Jun-96,8956,1996,June,29,Saturday,6,6
7-Jun-97,8678,1997,June,7,Saturday,6,6
14-Jun-97,8835,1997,June,14,Saturday,6,6
21-Jun-97,8751,1997,June,21,Saturday,6,6
28-Jun-97,9184,1997,June,28,Saturday,6,6
6-Jun-98,8892,1998,June,6,Saturday,6,6
13-Jun-98,8769,1998,June,13,Saturday,6,6
20-Jun-98,8819,1998,June,20,Saturday,6,6
27-Jun-98,8840,1998,June,27,Saturday,6,6
5-Jun-99,8814,1999,June,5,Saturday,6,6
12-Jun-99,8654,1999,June,12,Saturday,6,6
19-Jun-99,8621,1999,June,19,Saturday,6,6
26-Jun-99,8922,1999,June,26,Saturday,6,6
2-Sep-00,9165.5,2000,September,2,Saturday,9,6
9-Sep-00,9738.5,2000,September,9,Saturday,9,6
16-Sep-00,9680,2000,September,16,Saturday,9,6
23-Sep-00,9399,2000,September,23,Saturday,9,6
30-Sep-00,9235,2000,September,30,Saturday,9,6
1-Sep-01,9169,2001,September,1,Saturday,9,6
8-Sep-01,9272,2001,September,8,Saturday,9,6
15-Sep-01,9566,2001,September,15,Saturday,9,6
22-Sep-01,9502,2001,September,22,Saturday,9,6
29-Sep-01,9143,2001,September,29,Saturday,9,6
7-Sep-02,9296,2002,September,7,Saturday,9,6
14-Sep-02,9323,2002,September,14,Saturday,9,6
21-Sep-02,9524.5,2002,September,21,Saturday,9,6
28-Sep-02,9185,2002,September,28,Saturday,9,6
6-Sep-03,9328.5,2003,September,6,Saturday,9,6
13-Sep-03,9509,2003,September,13,Saturday,9,6
20-Sep-03,9605,2003,September,20,Saturday,9,6
27-Sep-03,9108,2003,September,27,Saturday,9,6
4-Sep-04,8881,2004,September,4,Saturday,9,6
11-Sep-04,9253,2004,September,11,Saturday,9,6
18-Sep-04,9387,2004,September,18,Saturday,9,6
25-Sep-04,9142,2004,September,25,Saturday,9,6
3-Sep-05,9128,2005,September,3,Saturday,9,6
10-Sep-05,9565,2005,September,10,Saturday,9,6
17-Sep-05,9459,2005,September,17,Saturday,9,6
24-Sep-05,9207,2005,September,24,Saturday,9,6
2-Sep-06,9426,2006,September,2,Saturday,9,6
9-Sep-06,9759,2006,September,9,Saturday,9,6
16-Sep-06,9648,2006,September,16,Saturday,9,6
23-Sep-06,9815,2006,September,23,Saturday,9,6
30-Sep-06,9154,2006,September,30,Saturday,9,6
1-Sep-07,9465,2007,September,1,Saturday,9,6
8-Sep-07,9745,2007,September,8,Saturday,9,6
15-Sep-07,9807,2007,September,15,Saturday,9,6
22-Sep-07,9604,2007,September,22,Saturday,9,6
29-Sep-07,9198,2007,September,29,Saturday,9,6
6-Sep-08,9450,2008,September,6,Saturday,9,6
13-Sep-08,9552,2008,September,13,Saturday,9,6
20-Sep-08,9227,2008,September,20,Saturday,9,6
27-Sep-08,9168,2008,September,27,Saturday,9,6
5-Sep-09,8959,2009,September,5,Saturday,9,6
12-Sep-09,9264,2009,September,12,Saturday,9,6
19-Sep-09,9032,2009,September,19,Saturday,9,6
26-Sep-09,9013,2009,September,26,Saturday,9,6
4-Sep-10,8414,2010,September,4,Saturday,9,6
11-Sep-10,8775,2010,September,11,Saturday,9,6
18-Sep-10,8979,2010,September,18,Saturday,9,6
25-Sep-10,8780,2010,September,25,Saturday,9,6
3-Sep-11,8588,2011,September,3,Saturday,9,6
10-Sep-11,9115,2011,September,10,Saturday,9,6
17-Sep-11,8792,2011,September,17,Saturday,9,6
24-Sep-11,8496,2011,September,24,Saturday,9,6
1-Sep-12,8967,2012,September,1,Saturday,9,6
8-Sep-12,8987,2012,September,8,Saturday,9,6
15-Sep-12,9094,2012,September,15,Saturday,9,6
22-Sep-12,8899,2012,September,22,Saturday,9,6
29-Sep-12,8695,2012,September,29,Saturday,9,6
7-Sep-13,8800,2013,September,7,Saturday,9,6
14-Sep-13,8795,2013,September,14,Saturday,9,6
21-Sep-13,8863,2013,September,21,Saturday,9,6
28-Sep-13,8704,2013,September,28,Saturday,9,6
6-Sep-14,8806,2014,September,6,Saturday,9,6
13-Sep-14,8903,2014,September,13,Saturday,9,6
20-Sep-14,9202,2014,September,20,Saturday,9,6
27-Sep-14,8797,2014,September,27,Saturday,9,6
3-Sep-94,9042,1994,September,3,Saturday,9,6
10-Sep-94,9424,1994,September,10,Saturday,9,6
17-Sep-94,9779,1994,September,17,Saturday,9,6
24-Sep-94,9597,1994,September,24,Saturday,9,6
2-Sep-95,9079,1995,September,2,Saturday,9,6
9-Sep-95,9714,1995,September,9,Saturday,9,6
16-Sep-95,9535,1995,September,16,Saturday,9,6
23-Sep-95,9341,1995,September,23,Saturday,9,6
30-Sep-95,8988,1995,September,30,Saturday,9,6
7-Sep-96,9396,1996,September,7,Saturday,9,6
14-Sep-96,9323,1996,September,14,Saturday,9,6
21-Sep-96,9492,1996,September,21,Saturday,9,6
28-Sep-96,9359,1996,September,28,Saturday,9,6
6-Sep-97,9074,1997,September,6,Saturday,9,6
13-Sep-97,9053,1997,September,13,Saturday,9,6
20-Sep-97,8968,1997,September,20,Saturday,9,6
27-Sep-97,9119,1997,September,27,Saturday,9,6
5-Sep-98,9057,1998,September,5,Saturday,9,6
12-Sep-98,9463,1998,September,12,Saturday,9,6
19-Sep-98,9541,1998,September,19,Saturday,9,6
26-Sep-98,9230,1998,September,26,Saturday,9,6
4-Sep-99,8953,1999,September,4,Saturday,9,6
11-Sep-99,9634,1999,September,11,Saturday,9,6
18-Sep-99,9599,1999,September,18,Saturday,9,6
25-Sep-99,9568,1999,September,25,Saturday,9,6
4-Nov-00,8968.5,2000,November,4,Saturday,11,6
11-Nov-00,9185,2000,November,11,Saturday,11,6
18-Nov-00,9021.5,2000,November,18,Saturday,11,6
25-Nov-00,8428.5,2000,November,25,Saturday,11,6
3-Nov-01,8503,2001,November,3,Saturday,11,6
10-Nov-01,8597,2001,November,10,Saturday,11,6
17-Nov-01,8666.5,2001,November,17,Saturday,11,6
24-Nov-01,8008,2001,November,24,Saturday,11,6
2-Nov-02,8462.5,2002,November,2,Saturday,11,6
9-Nov-02,8534.5,2002,November,9,Saturday,11,6
16-Nov-02,8226,2002,November,16,Saturday,11,6
23-Nov-02,8499,2002,November,23,Saturday,11,6
30-Nov-02,8083,2002,November,30,Saturday,11,6
1-Nov-03,8416.5,2003,November,1,Saturday,11,6
8-Nov-03,8647,2003,November,8,Saturday,11,6
15-Nov-03,8236,2003,November,15,Saturday,11,6
22-Nov-03,8548,2003,November,22,Saturday,11,6
29-Nov-03,7978,2003,November,29,Saturday,11,6
6-Nov-04,8789,2004,November,6,Saturday,11,6
13-Nov-04,8626,2004,November,13,Saturday,11,6
20-Nov-04,8694,2004,November,20,Saturday,11,6
27-Nov-04,8118,2004,November,27,Saturday,11,6
5-Nov-05,8675,2005,November,5,Saturday,11,6
12-Nov-05,8333,2005,November,12,Saturday,11,6
19-Nov-05,8481,2005,November,19,Saturday,11,6
26-Nov-05,7848,2005,November,26,Saturday,11,6
4-Nov-06,8787,2006,November,4,Saturday,11,6
11-Nov-06,8807,2006,November,11,Saturday,11,6
18-Nov-06,8844,2006,November,18,Saturday,11,6
25-Nov-06,8217,2006,November,25,Saturday,11,6
3-Nov-07,8837,2007,November,3,Saturday,11,6
10-Nov-07,8755,2007,November,10,Saturday,11,6
17-Nov-07,9123,2007,November,17,Saturday,11,6
24-Nov-07,8380,2007,November,24,Saturday,11,6
1-Nov-08,8395,2008,November,1,Saturday,11,6
8-Nov-08,8538,2008,November,8,Saturday,11,6
15-Nov-08,8377,2008,November,15,Saturday,11,6
22-Nov-08,8449,2008,November,22,Saturday,11,6
29-Nov-08,7803,2008,November,29,Saturday,11,6
7-Nov-09,8044,2009,November,7,Saturday,11,6
14-Nov-09,8281,2009,November,14,Saturday,11,6
21-Nov-09,8335,2009,November,21,Saturday,11,6
28-Nov-09,7604,2009,November,28,Saturday,11,6
6-Nov-10,8126,2010,November,6,Saturday,11,6
13-Nov-10,8115,2010,November,13,Saturday,11,6
20-Nov-10,8511,2010,November,20,Saturday,11,6
27-Nov-10,7526,2010,November,27,Saturday,11,6
5-Nov-11,8045,2011,November,5,Saturday,11,6
12-Nov-11,8087,2011,November,12,Saturday,11,6
19-Nov-11,8042,2011,November,19,Saturday,11,6
26-Nov-11,7512,2011,November,26,Saturday,11,6
3-Nov-12,8224,2012,November,3,Saturday,11,6
10-Nov-12,8172,2012,November,10,Saturday,11,6
17-Nov-12,8503,2012,November,17,Saturday,11,6
24-Nov-12,7651,2012,November,24,Saturday,11,6
2-Nov-13,8407,2013,November,2,Saturday,11,6
9-Nov-13,8092,2013,November,9,Saturday,11,6
16-Nov-13,8305,2013,November,16,Saturday,11,6
23-Nov-13,8239,2013,November,23,Saturday,11,6
30-Nov-13,7778,2013,November,30,Saturday,11,6
1-Nov-14,8367,2014,November,1,Saturday,11,6
8-Nov-14,8268,2014,November,8,Saturday,11,6
15-Nov-14,8305,2014,November,15,Saturday,11,6
22-Nov-14,8647,2014,November,22,Saturday,11,6
29-Nov-14,8035,2014,November,29,Saturday,11,6
5-Nov-94,8826,1994,November,5,Saturday,11,6
12-Nov-94,8672,1994,November,12,Saturday,11,6
19-Nov-94,8771,1994,November,19,Saturday,11,6
26-Nov-94,8427,1994,November,26,Saturday,11,6
4-Nov-95,8438,1995,November,4,Saturday,11,6
11-Nov-95,8522,1995,November,11,Saturday,11,6
18-Nov-95,8493,1995,November,18,Saturday,11,6
25-Nov-95,8115,1995,November,25,Saturday,11,6
2-Nov-96,8614,1996,November,2,Saturday,11,6
9-Nov-96,8780,1996,November,9,Saturday,11,6
16-Nov-96,8562,1996,November,16,Saturday,11,6
23-Nov-96,8535,1996,November,23,Saturday,11,6
30-Nov-96,8315,1996,November,30,Saturday,11,6
1-Nov-97,8706,1997,November,1,Saturday,11,6
8-Nov-97,8577,1997,November,8,Saturday,11,6
15-Nov-97,8483,1997,November,15,Saturday,11,6
22-Nov-97,8769,1997,November,22,Saturday,11,6
29-Nov-97,8269,1997,November,29,Saturday,11,6
7-Nov-98,8623,1998,November,7,Saturday,11,6
14-Nov-98,8689,1998,November,14,Saturday,11,6
21-Nov-98,8687,1998,November,21,Saturday,11,6
28-Nov-98,8295,1998,November,28,Saturday,11,6
6-Nov-99,8533,1999,November,6,Saturday,11,6
13-Nov-99,8349,1999,November,13,Saturday,11,6
20-Nov-99,8630,1999,November,20,Saturday,11,6
27-Nov-99,8024,1999,November,27,Saturday,11,6
5-Feb-00,8549,2000,February,5,Saturday,2,6
12-Feb-00,8755,2000,February,12,Saturday,2,6
19-Feb-00,8777,2000,February,19,Saturday,2,6
26-Feb-00,8936.5,2000,February,26,Saturday,2,6
3-Feb-01,8563,2001,February,3,Saturday,2,6
10-Feb-01,8714,2001,February,10,Saturday,2,6
17-Feb-01,8541.5,2001,February,17,Saturday,2,6
24-Feb-01,8573.5,2001,February,24,Saturday,2,6
2-Feb-02,8910,2002,February,2,Saturday,2,6
9-Feb-02,8647.5,2002,February,9,Saturday,2,6
16-Feb-02,8636.5,2002,February,16,Saturday,2,6
23-Feb-02,8577,2002,February,23,Saturday,2,6
1-Feb-03,8602.5,2003,February,1,Saturday,2,6
8-Feb-03,8516,2003,February,8,Saturday,2,6
15-Feb-03,8790,2003,February,15,Saturday,2,6
22-Feb-03,8825,2003,February,22,Saturday,2,6
7-Feb-04,8533,2004,February,7,Saturday,2,6
14-Feb-04,8944,2004,February,14,Saturday,2,6
21-Feb-04,8481,2004,February,21,Saturday,2,6
28-Feb-04,8488,2004,February,28,Saturday,2,6
