year,month,date_of_month,day_of_week,births
1970-01-01 00:00:00.000001998,2,1,7,7650
1970-01-01 00:00:00.000001998,2,2,1,10867
1970-01-01 00:00:00.000001998,2,3,2,11659
1970-01-01 00:00:00.000001998,2,4,3,11745
1970-01-01 00:00:00.000001998,2,5,4,11529
1970-01-01 00:00:00.000001998,2,6,5,11573
1970-01-01 00:00:00.000001998,2,7,6,8567
1970-01-01 00:00:00.000001998,2,8,7,7952
1970-01-01 00:00:00.000001998,2,9,1,11113
1970-01-01 00:00:00.000001998,2,10,2,12166
1970-01-01 00:00:00.000001998,2,11,3,11752
1970-01-01 00:00:00.000001998,2,12,4,12329
1970-01-01 00:00:00.000001998,2,13,5,11203
1970-01-01 00:00:00.000001998,2,14,6,9112
1970-01-01 00:00:00.000001998,2,15,7,7957
1970-01-01 00:00:00.000001998,2,16,1,10471
1970-01-01 00:00:00.000001998,2,17,2,11923
1970-01-01 00:00:00.000001998,2,18,3,12022
1970-01-01 00:00:00.000001998,2,19,4,11802
1970-01-01 00:00:00.000001998,2,20,5,11879
1970-01-01 00:00:00.000001998,2,21,6,8759
1970-01-01 00:00:00.000001998,2,22,7,7779
1970-01-01 00:00:00.000001998,2,23,1,10871
1970-01-01 00:00:00.000001998,2,24,2,12185
1970-01-01 00:00:00.000001998,2,25,3,11815
1970-01-01 00:00:00.000001998,2,26,4,11817
1970-01-01 00:00:00.000001998,2,27,5,11536
1970-01-01 00:00:00.000001998,2,28,6,8678
1970-01-01 00:00:00.000001998,3,1,7,7798
1970-01-01 00:00:00.000001998,3,2,1,11019
1970-01-01 00:00:00.000001998,3,3,2,12180
1970-01-01 00:00:00.000001998,3,4,3,11740
1970-01-01 00:00:00.000001998,3,5,4,12046
1970-01-01 00:00:00.000001998,3,6,5,11811
1970-01-01 00:00:00.000001998,3,7,6,8510
1970-01-01 00:00:00.000001998,3,8,7,7699
1970-01-01 00:00:00.000001998,3,9,1,10801
1970-01-01 00:00:00.000001998,3,10,2,12150
1970-01-01 00:00:00.000001998,3,11,3,11752
1970-01-01 00:00:00.000001998,3,12,4,11883
1970-01-01 00:00:00.000001998,3,13,5,11120
1970-01-01 00:00:00.000001998,3,14,6,8697
1970-01-01 00:00:00.000001998,3,15,7,7808
1970-01-01 00:00:00.000001998,3,16,1,10836
1970-01-01 00:00:00.000001998,3,17,2,12343
1970-01-01 00:00:00.000001998,3,18,3,11918
1970-01-01 00:00:00.000001998,3,19,4,11728
1970-01-01 00:00:00.000001998,3,20,5,11703
1970-01-01 00:00:00.000001998,3,21,6,8730
1970-01-01 00:00:00.000001998,3,22,7,7625
1970-01-01 00:00:00.000001998,3,23,1,10779
1970-01-01 00:00:00.000001998,3,24,2,11960
1970-01-01 00:00:00.000001998,3,25,3,11757
1970-01-01 00:00:00.000001998,3,26,4,11983
1970-01-01 00:00:00.000001998,3,27,5,11715
1970-01-01 00:00:00.000001998,3,28,6,8399
1970-01-01 00:00:00.000001998,3,29,7,7831
1970-01-01 00:00:00.000001998,3,30,1,10990
1970-01-01 00:00:00.000001998,3,31,2,12125
1970-01-01 00:00:00.000001998,4,1,3,10992
1970-01-01 00:00:00.000001998,4,2,4,11944
1970-01-01 00:00:00.000001998,4,3,5,11976
1970-01-01 00:00:00.000001998,4,4,6,8715
1970-01-01 00:00:00.000001998,4,5,7,7240
1970-01-01 00:00:00.000001998,4,6,1,10904
1970-01-01 00:00:00.000001998,4,7,2,12255
1970-01-01 00:00:00.000001998,4,8,3,11992
1970-01-01 00:00:00.000001998,4,9,4,11868
1970-01-01 00:00:00.000001998,4,10,5,11118
1970-01-01 00:00:00.000001998,4,11,6,8437
1970-01-01 00:00:00.000001998,4,12,7,7330
1970-01-01 00:00:00.000001998,4,13,1,10383
1970-01-01 00:00:00.000001998,4,14,2,12207
1970-01-01 00:00:00.000001998,4,15,3,11898
1970-01-01 00:00:00.000001998,4,16,4,11931
1970-01-01 00:00:00.000001998,4,17,5,11820
1970-01-01 00:00:00.000001998,4,18,6,8595
1970-01-01 00:00:00.000001998,4,19,7,7557
1970-01-01 00:00:00.000001998,4,20,1,10848
1970-01-01 00:00:00.000001998,4,21,2,12213
1970-01-01 00:00:00.000001998,4,22,3,11730
1970-01-01 00:00:00.000001998,4,23,4,11729
1970-01-01 00:00:00.000001998,4,24,5,11511
1970-01-01 00:00:00.000001998,4,25,6,8469
1970-01-01 00:00:00.000001998,4,26,7,7774
1970-01-01 00:00:00.000001998,4,27,1,10832
1970-01-01 00:00:00.000001998,4,28,2,12175
1970-01-01 00:00:00.000001998,4,29,3,11565
1970-01-01 00:00:00.000001998,4,30,4,11750
1970-01-01 00:00:00.000001998,5,1,5,11776
1970-01-01 00:00:00.000001998,5,2,6,8595
1970-01-01 00:00:00.000001998,5,3,7,7750
1970-01-01 00:00:00.000001998,5,4,1,11071
1970-01-01 00:00:00.000001998,5,5,2,12440
1970-01-01 00:00:00.000001998,5,6,3,12177
1970-01-01 00:00:00.000001998,5,7,4,12037
1970-01-01 00:00:00.000001998,5,8,5,11868
1970-01-01 00:00:00.000001998,5,9,6,8701
1970-01-01 00:00:00.000001998,5,10,7,7716
1970-01-01 00:00:00.000001998,5,11,1,10760
1970-01-01 00:00:00.000001998,5,12,2,12225
1970-01-01 00:00:00.000001998,5,13,3,11511
1970-01-01 00:00:00.000001998,5,14,4,11913
1970-01-01 00:00:00.000001998,5,15,5,12113
1970-01-01 00:00:00.000001998,5,16,6,8778
1970-01-01 00:00:00.000001998,5,17,7,7810
1970-01-01 00:00:00.000001998,5,18,1,11228
1970-01-01 00:00:00.000001998,5,19,2,12567
1970-01-01 00:00:00.000001998,5,20,3,12241
1970-01-01 00:00:00.000001998,5,21,4,12482
1970-01-01 00:00:00.000001998,5,22,5,12312
1970-01-01 00:00:00.000001998,5,23,6,8764
1970-01-01 00:00:00.000001998,5,24,7,7888
1970-01-01 00:00:00.000001998,5,25,1,7953
1970-01-01 00:00:00.000001998,5,26,2,11573
1970-01-01 00:00:00.000001998,5,27,3,12590
1970-01-01 00:00:00.000001998,5,28,4,12674
1970-01-01 00:00:00.000001998,5,29,5,12255
1970-01-01 00:00:00.000001998,5,30,6,8837
1970-01-01 00:00:00.000001998,5,31,7,7914
1970-01-01 00:00:00.000001998,6,1,1,11005
1970-01-01 00:00:00.000001998,6,2,2,11762
1970-01-01 00:00:00.000001998,6,3,3,11898
1970-01-01 00:00:00.000001998,6,4,4,11778
1970-01-01 00:00:00.000001998,6,5,5,11752
1970-01-01 00:00:00.000001998,6,6,6,8892
1970-01-01 00:00:00.000001998,6,7,7,7558
1970-01-01 00:00:00.000001998,6,8,1,10791
1970-01-01 00:00:00.000001998,6,9,2,12122
1970-01-01 00:00:00.000001998,6,10,3,12007
1970-01-01 00:00:00.000001998,6,11,4,11996
1970-01-01 00:00:00.000001998,6,12,5,11830
1970-01-01 00:00:00.000001998,6,13,6,8769
1970-01-01 00:00:00.000001998,6,14,7,7836
1970-01-01 00:00:00.000001998,6,15,1,11280
1970-01-01 00:00:00.000001998,6,16,2,12519
1970-01-01 00:00:00.000001998,6,17,3,12038
1970-01-01 00:00:00.000001998,6,18,4,11968
1970-01-01 00:00:00.000001998,6,19,5,11877
1970-01-01 00:00:00.000001998,6,20,6,8819
1970-01-01 00:00:00.000001998,6,21,7,7794
1970-01-01 00:00:00.000001998,6,22,1,11218
1970-01-01 00:00:00.000001998,6,23,2,12351
1970-01-01 00:00:00.000001998,6,24,3,12246
1970-01-01 00:00:00.000001998,6,25,4,12258
1970-01-01 00:00:00.000001998,6,26,5,12050
1970-01-01 00:00:00.000001998,6,27,6,8840
1970-01-01 00:00:00.000001998,6,28,7,7930
1970-01-01 00:00:00.000001998,6,29,1,11025
1970-01-01 00:00:00.000001998,6,30,2,12882
1970-01-01 00:00:00.000001998,7,1,3,12680
1970-01-01 00:00:00.000001998,7,2,4,12517
1970-01-01 00:00:00.000001998,7,3,5,10371
1970-01-01 00:00:00.000001998,7,4,6,8372
1970-01-01 00:00:00.000001998,7,5,7,7694
1970-01-01 00:00:00.000001998,7,6,1,11030
1970-01-01 00:00:00.000001998,7,7,2,12753
1970-01-01 00:00:00.000001998,7,8,3,12535
1970-01-01 00:00:00.000001998,7,9,4,12463
1970-01-01 00:00:00.000001998,7,10,5,12288
1970-01-01 00:00:00.000001998,7,11,6,8996
1970-01-01 00:00:00.000001998,7,12,7,8096
1970-01-01 00:00:00.000001998,7,13,1,11149
1970-01-01 00:00:00.000001998,7,14,2,13034
1970-01-01 00:00:00.000001998,7,15,3,12593
1970-01-01 00:00:00.000001998,7,16,4,12467
1970-01-01 00:00:00.000001998,7,17,5,12345
1970-01-01 00:00:00.000001998,7,18,6,8905
1970-01-01 00:00:00.000001998,7,19,7,8018
1970-01-01 00:00:00.000001998,7,20,1,11598
1970-01-01 00:00:00.000001998,7,21,2,12686
1970-01-01 00:00:00.000001998,7,22,3,12785
1970-01-01 00:00:00.000001998,7,23,4,12536
1970-01-01 00:00:00.000001998,7,24,5,12287
1970-01-01 00:00:00.000001998,7,25,6,8888
1970-01-01 00:00:00.000001998,7,26,7,8069
1970-01-01 00:00:00.000001998,7,27,1,11350
1970-01-01 00:00:00.000001998,7,28,2,12919
1970-01-01 00:00:00.000001998,7,29,3,12556
1970-01-01 00:00:00.000001998,7,30,4,12375
1970-01-01 00:00:00.000001998,7,31,5,12296
1970-01-01 00:00:00.000001998,8,1,6,8784
1970-01-01 00:00:00.000001998,8,2,7,7876
1970-01-01 00:00:00.000001998,8,3,1,11277
1970-01-01 00:00:00.000001998,8,4,2,12758
1970-01-01 00:00:00.000001998,8,5,3,12244
1970-01-01 00:00:00.000001998,8,6,4,12535
1970-01-01 00:00:00.000001998,8,7,5,12258
1970-01-01 00:00:00.000001998,8,8,6,9256
1970-01-01 00:00:00.000001998,8,9,7,8168
1970-01-01 00:00:00.000001998,8,10,1,11622
1970-01-01 00:00:00.000001998,8,11,2,12857
1970-01-01 00:00:00.000001998,8,12,3,12577
1970-01-01 00:00:00.000001998,8,13,4,12487
1970-01-01 00:00:00.000001998,8,14,5,12486
1970-01-01 00:00:00.000001998,8,15,6,9296
1970-01-01 00:00:00.000001998,8,16,7,8176
1970-01-01 00:00:00.000001998,8,17,1,11565
1970-01-01 00:00:00.000001998,8,18,2,12878
1970-01-01 00:00:00.000001998,8,19,3,12491
1970-01-01 00:00:00.000001998,8,20,4,12467
1970-01-01 00:00:00.000001998,8,21,5,12496
1970-01-01 00:00:00.000001998,8,22,6,9106
1970-01-01 00:00:00.000001998,8,23,7,8252
1970-01-01 00:00:00.000001998,8,24,1,11627
1970-01-01 00:00:00.000001998,8,25,2,12908
1970-01-01 00:00:00.000001998,8,26,3,12459
1970-01-01 00:00:00.000001998,8,27,4,12595
1970-01-01 00:00:00.000001998,8,28,5,12447
1970-01-01 00:00:00.000001998,8,29,6,9230
1970-01-01 00:00:00.000001998,8,30,7,8162
1970-01-01 00:00:00.000001998,8,31,1,11396
1970-01-01 00:00:00.000001998,9,1,2,12677
1970-01-01 00:00:00.000001998,9,2,3,12289
1970-01-01 00:00:00.000001998,9,3,4,12474
1970-01-01 00:00:00.000001998,9,4,5,12820
1970-01-01 00:00:00.000001998,9,5,6,9057
1970-01-01 00:00:00.000001998,9,6,7,7979
1970-01-01 00:00:00.000001998,9,7,1,8428
1970-01-01 00:00:00.000001998,9,8,2,12092
1970-01-01 00:00:00.000001998,9,9,3,13501
1970-01-01 00:00:00.000001998,9,10,4,13306
1970-01-01 00:00:00.000001998,9,11,5,12920
1970-01-01 00:00:00.000001998,9,12,6,9463
1970-01-01 00:00:00.000001998,9,13,7,8434
1970-01-01 00:00:00.000001998,9,14,1,11694
1970-01-01 00:00:00.000001998,9,15,2,12975
1970-01-01 00:00:00.000001998,9,16,3,12768
1970-01-01 00:00:00.000001998,9,17,4,12905
1970-01-01 00:00:00.000001998,9,18,5,13030
1970-01-01 00:00:00.000001998,9,19,6,9541
1970-01-01 00:00:00.000001998,9,20,7,8431
1970-01-01 00:00:00.000001998,9,21,1,11647
1970-01-01 00:00:00.000001998,9,22,2,12774
1970-01-01 00:00:00.000001998,9,23,3,12805
1970-01-01 00:00:00.000001998,9,24,4,12708
1970-01-01 00:00:00.000001998,9,25,5,12501
1970-01-01 00:00:00.000001998,9,26,6,9230
1970-01-01 00:00:00.000001998,9,27,7,8279
1970-01-01 00:00:00.000001998,9,28,1,11744
1970-01-01 00:00:00.000001998,9,29,2,12716
1970-01-01 00:00:00.000001998,9,30,3,12196
1970-01-01 00:00:00.000001998,10,1,4,12410
1970-01-01 00:00:00.000001998,10,2,5,12247
1970-01-01 00:00:00.000001998,10,3,6,8895
1970-01-01 00:00:00.000001998,10,4,7,7927
1970-01-01 00:00:00.000001998,10,5,1,11235
1970-01-01 00:00:00.000001998,10,6,2,12555
1970-01-01 00:00:00.000001998,10,7,3,12119
1970-01-01 00:00:00.000001998,10,8,4,12128
1970-01-01 00:00:00.000001998,10,9,5,11750
1970-01-01 00:00:00.000001998,10,10,6,8610
1970-01-01 00:00:00.000001998,10,11,7,7785
1970-01-01 00:00:00.000001998,10,12,1,10645
1970-01-01 00:00:00.000001998,10,13,2,11815
1970-01-01 00:00:00.000001998,10,14,3,12063
1970-01-01 00:00:00.000001998,10,15,4,12049
1970-01-01 00:00:00.000001998,10,16,5,11792
1970-01-01 00:00:00.000001998,10,17,6,8475
1970-01-01 00:00:00.000001998,10,18,7,7795
1970-01-01 00:00:00.000001998,10,19,1,10797
1970-01-01 00:00:00.000001998,10,20,2,12404
1970-01-01 00:00:00.000001998,10,21,3,11721
1970-01-01 00:00:00.000001998,10,22,4,11866
1970-01-01 00:00:00.000001998,10,23,5,11644
1970-01-01 00:00:00.000001998,10,24,6,8447
1970-01-01 00:00:00.000001998,10,25,7,7768
1970-01-01 00:00:00.000001998,10,26,1,10967
1970-01-01 00:00:00.000001998,10,27,2,11996
1970-01-01 00:00:00.000001998,10,28,3,11841
1970-01-01 00:00:00.000001998,10,29,4,11667
1970-01-01 00:00:00.000001998,10,30,5,11213
1970-01-01 00:00:00.000001998,10,31,6,8164
1970-01-01 00:00:00.000001998,11,1,7,7849
1970-01-01 00:00:00.000001998,11,2,1,11139
1970-01-01 00:00:00.000001998,11,3,2,12235
1970-01-01 00:00:00.000001998,11,4,3,11726
1970-01-01 00:00:00.000001998,11,5,4,12007
1970-01-01 00:00:00.000001998,11,6,5,11773
1970-01-01 00:00:00.000001998,11,7,6,8623
1970-01-01 00:00:00.000001998,11,8,7,7615
1970-01-01 00:00:00.000001998,11,9,1,11171
1970-01-01 00:00:00.000001998,11,10,2,12312
1970-01-01 00:00:00.000001998,11,11,3,11662
1970-01-01 00:00:00.000001998,11,12,4,11904
1970-01-01 00:00:00.000001998,11,13,5,10968
1970-01-01 00:00:00.000001998,11,14,6,8689
1970-01-01 00:00:00.000001998,11,15,7,7759
1970-01-01 00:00:00.000001998,11,16,1,11103
1970-01-01 00:00:00.000001998,11,17,2,12348
1970-01-01 00:00:00.000001998,11,18,3,11729
1970-01-01 00:00:00.000001998,11,19,4,11815
1970-01-01 00:00:00.000001998,11,20,5,12095
1970-01-01 00:00:00.000001998,11,21,6,8687
1970-01-01 00:00:00.000001998,11,22,7,7649
1970-01-01 00:00:00.000001998,11,23,1,11942
1970-01-01 00:00:00.000001998,11,24,2,13143
1970-01-01 00:00:00.000001998,11,25,3,11311
1970-01-01 00:00:00.000001998,11,26,4,7658
1970-01-01 00:00:00.000001998,11,27,5,9185
1970-01-01 00:00:00.000001998,11,28,6,8295
1970-01-01 00:00:00.000001998,11,29,7,7732
1970-01-01 00:00:00.000001998,11,30,1,11117
1970-01-01 00:00:00.000001998,12,1,2,12612
1970-01-01 00:00:00.000001998,12,2,3,12003
1970-01-01 00:00:00.000001998,12,3,4,11990
1970-01-01 00:00:00.000001998,12,4,5,11661
1970-01-01 00:00:00.000001998,12,5,6,8368
1970-01-01 00:00:00.000001998,12,6,7,7614
1970-01-01 00:00:00.000001998,12,7,1,10872
1970-01-01 00:00:00.000001998,12,8,2,12354
1970-01-01 00:00:00.000001998,12,9,3,11824
1970-01-01 00:00:00.000001998,12,10,4,11685
1970-01-01 00:00:00.000001998,12,11,5,11284
1970-01-01 00:00:00.000001998,12,12,6,8418
1970-01-01 00:00:00.000001998,12,13,7,7460
1970-01-01 00:00:00.000001998,12,14,1,11063
1970-01-01 00:00:00.000001998,12,15,2,12430
1970-01-01 00:00:00.000001998,12,16,3,12256
1970-01-01 00:00:00.000001998,12,17,4,12572
1970-01-01 00:00:00.000001998,12,18,5,12634
1970-01-01 00:00:00.000001998,12,19,6,8804
1970-01-01 00:00:00.000001998,12,20,7,7792
1970-01-01 00:00:00.000001998,12,21,1,12414
1970-01-01 00:00:00.000001998,12,22,2,13286
1970-01-01 00:00:00.000001998,12,23,3,11149
1970-01-01 00:00:00.000001998,12,24,4,8464
1970-01-01 00:00:00.000001998,12,25,5,7020
1970-01-01 00:00:00.000001998,12,26,6,7735
1970-01-01 00:00:00.000001998,12,27,7,7829
1970-01-01 00:00:00.000001998,12,28,1,11980
1970-01-01 00:00:00.000001998,12,29,2,13637
1970-01-01 00:00:00.000001998,12,30,3,13297
1970-01-01 00:00:00.000001998,12,31,4,11389
1970-01-01 00:00:00.000001999,1,1,5,8163
1970-01-01 00:00:00.000001999,1,2,6,7637
1970-01-01 00:00:00.000001999,1,3,7,7416
1970-01-01 00:00:00.000001999,1,4,1,10396
1970-01-01 00:00:00.000001999,1,5,2,12004
1970-01-01 00:00:00.000001999,1,6,3,11718
1970-01-01 00:00:00.000001999,1,7,4,11901
1970-01-01 00:00:00.000001999,1,8,5,11772
1970-01-01 00:00:00.000001999,1,9,6,8466
1970-01-01 00:00:00.000001999,1,10,7,7704
1970-01-01 00:00:00.000001999,1,11,1,10816
1970-01-01 00:00:00.000001999,1,12,2,12190
1970-01-01 00:00:00.000001999,1,13,3,11626
1970-01-01 00:00:00.000001999,1,14,4,11767
1970-01-01 00:00:00.000001999,1,15,5,11704
1970-01-01 00:00:00.000001999,1,16,6,8444
1970-01-01 00:00:00.000001999,1,17,7,7679
1970-01-01 00:00:00.000001999,1,18,1,10508
1970-01-01 00:00:00.000001999,1,19,2,11812
1970-01-01 00:00:00.000001999,1,20,3,11901
1970-01-01 00:00:00.000001999,1,21,4,12027
1970-01-01 00:00:00.000001999,1,22,5,11677
1970-01-01 00:00:00.000001999,1,23,6,8587
1970-01-01 00:00:00.000001999,1,24,7,7597
1970-01-01 00:00:00.000001999,1,25,1,10973
1970-01-01 00:00:00.000001999,1,26,2,11915
1970-01-01 00:00:00.000001999,1,27,3,11548
1970-01-01 00:00:00.000001999,1,28,4,11745
1970-01-01 00:00:00.000001999,1,29,5,11571
1970-01-01 00:00:00.000001999,1,30,6,8473
1970-01-01 00:00:00.000001999,1,31,7,7445
1970-01-01 00:00:00.000001999,2,1,1,10718
1970-01-01 00:00:00.000001999,2,2,2,12037
1970-01-01 00:00:00.000001999,2,3,3,11747
1970-01-01 00:00:00.000001999,2,4,4,11811
1970-01-01 00:00:00.000001999,2,5,5,11693
1970-01-01 00:00:00.000001999,2,6,6,8394
1970-01-01 00:00:00.000001999,2,7,7,7675
1970-01-01 00:00:00.000001999,2,8,1,11022
1970-01-01 00:00:00.000001999,2,9,2,12157
1970-01-01 00:00:00.000001999,2,10,3,11849
1970-01-01 00:00:00.000001999,2,11,4,12086
1970-01-01 00:00:00.000001999,2,12,5,11709
1970-01-01 00:00:00.000001999,2,13,6,8298
1970-01-01 00:00:00.000001999,2,14,7,7902
1970-01-01 00:00:00.000001999,2,15,1,10431
1970-01-01 00:00:00.000001999,2,16,2,11987
1970-01-01 00:00:00.000001999,2,17,3,11868
1970-01-01 00:00:00.000001999,2,18,4,11909
1970-01-01 00:00:00.000001999,2,19,5,11818
1970-01-01 00:00:00.000001999,2,20,6,8604
1970-01-01 00:00:00.000001999,2,21,7,7664
1970-01-01 00:00:00.000001999,2,22,1,10958
1970-01-01 00:00:00.000001999,2,23,2,11875
1970-01-01 00:00:00.000001999,2,24,3,11761
1970-01-01 00:00:00.000001999,2,25,4,11716
1970-01-01 00:00:00.000001999,2,26,5,11615
1970-01-01 00:00:00.000001999,2,27,6,8458
1970-01-01 00:00:00.000001999,2,28,7,7806
1970-01-01 00:00:00.000001999,3,1,1,10958
1970-01-01 00:00:00.000001999,3,2,2,12288
1970-01-01 00:00:00.000001999,3,3,3,11998
1970-01-01 00:00:00.000001999,3,4,4,11767
1970-01-01 00:00:00.000001999,3,5,5,11841
1970-01-01 00:00:00.000001999,3,6,6,8616
1970-01-01 00:00:00.000001999,3,7,7,7578
1970-01-01 00:00:00.000001999,3,8,1,10749
1970-01-01 00:00:00.000001999,3,9,2,11896
1970-01-01 00:00:00.000001999,3,10,3,11823
1970-01-01 00:00:00.000001999,3,11,4,11832
1970-01-01 00:00:00.000001999,3,12,5,11834
1970-01-01 00:00:00.000001999,3,13,6,8436
1970-01-01 00:00:00.000001999,3,14,7,7549
1970-01-01 00:00:00.000001999,3,15,1,10830
1970-01-01 00:00:00.000001999,3,16,2,12134
1970-01-01 00:00:00.000001999,3,17,3,11928
1970-01-01 00:00:00.000001999,3,18,4,11915
1970-01-01 00:00:00.000001999,3,19,5,11554
1970-01-01 00:00:00.000001999,3,20,6,8621
1970-01-01 00:00:00.000001999,3,21,7,7582
1970-01-01 00:00:00.000001999,3,22,1,10743
1970-01-01 00:00:00.000001999,3,23,2,12132
1970-01-01 00:00:00.000001999,3,24,3,11764
1970-01-01 00:00:00.000001999,3,25,4,11879
1970-01-01 00:00:00.000001999,3,26,5,11543
1970-01-01 00:00:00.000001999,3,27,6,8592
1970-01-01 00:00:00.000001999,3,28,7,7389
1970-01-01 00:00:00.000001999,3,29,1,11259
1970-01-01 00:00:00.000001999,3,30,2,12071
1970-01-01 00:00:00.000001999,3,31,3,11838
1970-01-01 00:00:00.000001999,4,1,4,11313
1970-01-01 00:00:00.000001999,4,2,5,11354
1970-01-01 00:00:00.000001999,4,3,6,8059
1970-01-01 00:00:00.000001999,4,4,7,7067
1970-01-01 00:00:00.000001999,4,5,1,10820
1970-01-01 00:00:00.000001999,4,6,2,12063
1970-01-01 00:00:00.000001999,4,7,3,11941
1970-01-01 00:00:00.000001999,4,8,4,11724
1970-01-01 00:00:00.000001999,4,9,5,11550
1970-01-01 00:00:00.000001999,4,10,6,8364
1970-01-01 00:00:00.000001999,4,11,7,7510
1970-01-01 00:00:00.000001999,4,12,1,10849
1970-01-01 00:00:00.000001999,4,13,2,11884
1970-01-01 00:00:00.000001999,4,14,3,11669
1970-01-01 00:00:00.000001999,4,15,4,11818
1970-01-01 00:00:00.000001999,4,16,5,11546
1970-01-01 00:00:00.000001999,4,17,6,8633
1970-01-01 00:00:00.000001999,4,18,7,7394
1970-01-01 00:00:00.000001999,4,19,1,10767
1970-01-01 00:00:00.000001999,4,20,2,12067
1970-01-01 00:00:00.000001999,4,21,3,11636
1970-01-01 00:00:00.000001999,4,22,4,11763
1970-01-01 00:00:00.000001999,4,23,5,11533
1970-01-01 00:00:00.000001999,4,24,6,8301
1970-01-01 00:00:00.000001999,4,25,7,7370
1970-01-01 00:00:00.000001999,4,26,1,10806
1970-01-01 00:00:00.000001999,4,27,2,12013
1970-01-01 00:00:00.000001999,4,28,3,11915
1970-01-01 00:00:00.000001999,4,29,4,11743
1970-01-01 00:00:00.000001999,4,30,5,11417
1970-01-01 00:00:00.000001999,5,1,6,8522
1970-01-01 00:00:00.000001999,5,2,7,7537
1970-01-01 00:00:00.000001999,5,3,1,10972
1970-01-01 00:00:00.000001999,5,4,2,12455
1970-01-01 00:00:00.000001999,5,5,3,12278
1970-01-01 00:00:00.000001999,5,6,4,12267
1970-01-01 00:00:00.000001999,5,7,5,11857
1970-01-01 00:00:00.000001999,5,8,6,8314
1970-01-01 00:00:00.000001999,5,9,7,7630
1970-01-01 00:00:00.000001999,5,10,1,11158
1970-01-01 00:00:00.000001999,5,11,2,12316
1970-01-01 00:00:00.000001999,5,12,3,12111
1970-01-01 00:00:00.000001999,5,13,4,11801
1970-01-01 00:00:00.000001999,5,14,5,11874
1970-01-01 00:00:00.000001999,5,15,6,8492
1970-01-01 00:00:00.000001999,5,16,7,7600
1970-01-01 00:00:00.000001999,5,17,1,11106
1970-01-01 00:00:00.000001999,5,18,2,12438
1970-01-01 00:00:00.000001999,5,19,3,11758
1970-01-01 00:00:00.000001999,5,20,4,11944
1970-01-01 00:00:00.000001999,5,21,5,11895
1970-01-01 00:00:00.000001999,5,22,6,8558
1970-01-01 00:00:00.000001999,5,23,7,7700
1970-01-01 00:00:00.000001999,5,24,1,11340
1970-01-01 00:00:00.000001999,5,25,2,12833
1970-01-01 00:00:00.000001999,5,26,3,12346
1970-01-01 00:00:00.000001999,5,27,4,12640
1970-01-01 00:00:00.000001999,5,28,5,12405
1970-01-01 00:00:00.000001999,5,29,6,8875
1970-01-01 00:00:00.000001999,5,30,7,7661
1970-01-01 00:00:00.000001999,5,31,1,7843
1970-01-01 00:00:00.000001999,6,1,2,11583
1970-01-01 00:00:00.000001999,6,2,3,12961
1970-01-01 00:00:00.000001999,6,3,4,12796
1970-01-01 00:00:00.000001999,6,4,5,12340
1970-01-01 00:00:00.000001999,6,5,6,8814
1970-01-01 00:00:00.000001999,6,6,7,7691
1970-01-01 00:00:00.000001999,6,7,1,11105
1970-01-01 00:00:00.000001999,6,8,2,12338
1970-01-01 00:00:00.000001999,6,9,3,12010
1970-01-01 00:00:00.000001999,6,10,4,12259
1970-01-01 00:00:00.000001999,6,11,5,12028
1970-01-01 00:00:00.000001999,6,12,6,8654
1970-01-01 00:00:00.000001999,6,13,7,7648
1970-01-01 00:00:00.000001999,6,14,1,11145
1970-01-01 00:00:00.000001999,6,15,2,12525
1970-01-01 00:00:00.000001999,6,16,3,12089
1970-01-01 00:00:00.000001999,6,17,4,12069
1970-01-01 00:00:00.000001999,6,18,5,11861
1970-01-01 00:00:00.000001999,6,19,6,8621
1970-01-01 00:00:00.000001999,6,20,7,7675
1970-01-01 00:00:00.000001999,6,21,1,11492
1970-01-01 00:00:00.000001999,6,22,2,12527
1970-01-01 00:00:00.000001999,6,23,3,12130
1970-01-01 00:00:00.000001999,6,24,4,12343
1970-01-01 00:00:00.000001999,6,25,5,11768
1970-01-01 00:00:00.000001999,6,26,6,8922
1970-01-01 00:00:00.000001999,6,27,7,7968
1970-01-01 00:00:00.000001999,6,28,1,11506
1970-01-01 00:00:00.000001999,6,29,2,12853
1970-01-01 00:00:00.000001999,6,30,3,12480
1970-01-01 00:00:00.000001999,7,1,4,12828
1970-01-01 00:00:00.000001999,7,2,5,12525
1970-01-01 00:00:00.000001999,7,3,6,8764
1970-01-01 00:00:00.000001999,7,4,7,7973
1970-01-01 00:00:00.000001999,7,5,1,8413
1970-01-01 00:00:00.000001999,7,6,2,11799
1970-01-01 00:00:00.000001999,7,7,3,13343
1970-01-01 00:00:00.000001999,7,8,4,13245
1970-01-01 00:00:00.000001999,7,9,5,12566
1970-01-01 00:00:00.000001999,7,10,6,9196
1970-01-01 00:00:00.000001999,7,11,7,7882
1970-01-01 00:00:00.000001999,7,12,1,11489
1970-01-01 00:00:00.000001999,7,13,2,12646
1970-01-01 00:00:00.000001999,7,14,3,12631
1970-01-01 00:00:00.000001999,7,15,4,12795
1970-01-01 00:00:00.000001999,7,16,5,12582
1970-01-01 00:00:00.000001999,7,17,6,9034
1970-01-01 00:00:00.000001999,7,18,7,8025
1970-01-01 00:00:00.000001999,7,19,1,11556
1970-01-01 00:00:00.000001999,7,20,2,12849
1970-01-01 00:00:00.000001999,7,21,3,12685
1970-01-01 00:00:00.000001999,7,22,4,12945
